it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	
10000	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.20917824499853735	0.82949359888541385	0.82949359888541385	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	0.11837073317280751	-0.62031535388687653	-0.62031535388687653	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839	0.090807511825729839
11000	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.1956247368208488	0.78905183913439325	0.78905183913439325	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	0.10207006286959083	-0.59342710231354445	-0.59342710231354445	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966	0.093554673951257966
12000	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	0.20694545119750141	1.0508033668389254	1.0508033668389254	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	0.11903979774245614	-0.84385791564142398	-0.84385791564142398	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266	0.087905653455045266
13000	0.27702795766045185	0.27702795766045185	0.27702795766045185	0.27702795766045185	0.27702795766045185	0.27702795766045185	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	0.17404004347546753	1.3132261566614321	1.3132261566614321	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	0.079633311210651522	-1.0361981990009803	-1.0361981990009803	0.19739464644980032	0.19739464644980032	0.19739464644980032	0.19739464644980032	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601	0.09440673226481601
14000	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	0.19901470360850648	1.0568219445172493	1.0568219445172493	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	0.10251505110383974	-0.85780724090874283	-0.85780724090874283	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744	0.096499652504666744
15000	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.25242506493923611	0.90328820474000548	0.90328820474000548	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	0.096638385852237885	-0.65086313980076937	-0.65086313980076937	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823	0.15578667908699823
16000	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.17451936375262972	0.68704835697500777	0.68704835697500777	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	0.099001972180742165	-0.51252899322237799	-0.51252899322237799	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554	0.075517391571887554
17000	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.18883795802246711	0.72536357272626106	0.72536357272626106	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	0.13322583747268935	-0.53652561470379401	-0.53652561470379401	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766	0.055612120549777766
18000	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.21944818503147626	0.84552784839814266	0.84552784839814266	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	0.092107922984440829	-0.62607966336666643	-0.62607966336666643	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541	0.12734026204703541
19000	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.2069822071625475	0.74850449855371792	0.74850449855371792	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	0.095333289905770335	-0.54152229139117036	-0.54152229139117036	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717	0.11164891725677717
20000	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.18280746160225417	0.87351410892732528	0.87351410892732528	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	0.068607618711307009	-0.69070664732507114	-0.69070664732507114	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716	0.11419984289094716
21000	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.19190568373521766	0.83029349753947979	0.83029349753947979	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	0.10651970508595757	-0.63838781380426213	-0.63838781380426213	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091	0.085385978649260091
22000	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.20818664892846281	0.79141637580741064	0.79141637580741064	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	0.085503833415362607	-0.58322972687894781	-0.58322972687894781	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002	0.1226828155131002
23000	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.21143479209615437	0.7669633698784607	0.7669633698784607	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	0.12697222519040008	-0.55552857778230635	-0.55552857778230635	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294	0.084462566905754294
